,nom,nom2,altitude,lat,lng,departement,lien,liencols,ouverture,est_cycliste
1468,Col du Rey,,987.0,44.26016,3.62327,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col du Rey.htm,,True
1469,Col du Marquaires (Tunnel),,961.0,44.18393,3.61091,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col du Marquaires.htm,,True
1470,Col de Rieisse,,946.0,44.28476,3.31708,de la Lozère,cols-departement-lozere-d48.html,,,False
1471,Col de l'Agulharon,,940.0,44.30808,3.68077,de la Lozère,cols-departement-lozere-d48.html,,,False
1472,Col de Coperlac,,903.0,44.32058,3.38101,de la Lozère,cols-departement-lozere-d48.html,,,False
1473,Col de l'Oumenet,,902.0,44.27915,3.67376,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de l'Oumenet.htm,,True
1474,Plan de Fontmort,,896.0,44.24256,3.72102,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Plan de Fontmort.htm,,True
1475,Col de Vielbougue,,866.0,44.50222,3.35943,de la Lozère,cols-departement-lozere-d48.html,,,False
1476,Col de Longue Louve,,864.0,44.3577,3.25375,de la Lozère,cols-departement-lozere-d48.html,,,False
1477,Col de la Pierre Plantée,,861.0,44.28318,3.77749,de la Lozère,cols-departement-lozere-d48.html,,,False
1478,Col de Banette,,846.0,44.31195,3.8999,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de Banette.htm,,True
1479,Col de la Tourette,,844.0,44.5395,3.57252,de la Lozère,cols-departement-lozere-d48.html,,,False
1480,Col de Jalcreste,,833.0,44.28041,3.78823,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de Jalcreste.htm,,True
1481,Col de la Fagette,,820.0,44.39937,3.15128,de la Lozère,cols-departement-lozere-d48.html,,,False
1482,Col de Serre de Pradel,,785.0,44.21979,3.85521,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de Serre de Pradel.htm,,True
1483,Col de la Croix de Bourel,,783.0,44.25789,3.82503,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de la Croix de Bourel.htm,,True
1484,Col de l'Ancise,Col de Croix de Bourel,781.0,44.28743,3.82896,de la Lozère,cols-departement-lozere-d48.html,,,False
1485,Col de l'Exil,,705.0,44.13963,3.78107,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de l'Exil.htm,,True
1486,Col de Pendedis,,666.0,44.2247,3.87718,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de Pendedis.htm,,True
1487,Collet de Villefort,,656.0,44.4306,3.93545,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Collet de Villefort.htm,,True
1488,Col de Malhaussette,,602.0,44.21793,3.76802,de la Lozère,cols-departement-lozere-d48.html,https://www.cols-cyclisme.com/recherche/Col de Malhaussette.htm,,True
1489,Col d'Ardenay,,75.0,47.33702,-0.70946,du Maine-et-Loire,cols-departement-maine-et-loire-d49.html,https://www.cols-cyclisme.com/recherche/Col d'Ardenay.htm,,True
1490,Col de Saint Sulpice,,246.0,48.35747,-0.16268,de la Mayenne,cols-departement-mayenne-d53.html,,,False
1491,Col de la Borne,,576.0,48.49498,6.99996,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1492,Col de la Vierge Clarisse,,484.0,48.48388,6.93834,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1493,Col des Trois Fontaines,,480.0,48.40663,5.97844,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1494,Col du Sapin de Marie-Louise,,472.0,48.51885,7.00247,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1495,Col des Charbonniers,,465.0,48.52159,6.95598,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1496,Col de la Chapelotte,,446.0,48.48359,6.95596,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1497,Col de Rouge Vetu,,400.0,48.43713,6.85084,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1498,Col de la Charbonnière,,393.0,48.53608,6.95737,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1499,Col de Sainte-Geneviève,,348.0,48.71846,6.22191,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1500,Col du Minet,,347.0,48.57274,6.25619,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1501,Col du Rudemont,,250.0,49.02085,6.02328,de la Meurthe-et-Moselle,cols-departement-meurthe-et-moselle-d54.html,,,False
1502,Col du Bouleau,,327.0,48.68401,5.20331,de la Meuse,cols-departement-meuse-d55.html,,,False
1503,Col des Etots,,196.0,49.02404,5.06505,de la Meuse,cols-departement-meuse-d55.html,,,False
1504,Col de l'Engin,,813.0,48.53246,7.17193,de la Moselle,cols-departement-moselle-d57.html,,,False
1505,Col de Sandplatz,,794.0,48.60309,7.25463,de la Moselle,cols-departement-moselle-d57.html,,,False
1506,Col de la Côte de l'Engin,,789.0,48.52764,7.16793,de la Moselle,cols-departement-moselle-d57.html,,,False
1507,Col du Haut du Narrion,,741.0,48.54504,7.18999,de la Moselle,cols-departement-moselle-d57.html,,,False
1508,Col de la Schleif,,689.0,48.63088,7.26106,de la Moselle,cols-departement-moselle-d57.html,,,False
1509,Col de Valsberg,,652.0,48.6511,7.29458,de la Moselle,cols-departement-moselle-d57.html,,,False
1510,Col du Brechpunkt,,545.0,48.60333,7.18683,de la Moselle,cols-departement-moselle-d57.html,,,False
1511,Col de Peugstein,,522.0,48.60858,7.18326,de la Moselle,cols-departement-moselle-d57.html,,,False
1512,Col du Hohwalsch,,488.0,48.62557,7.17826,de la Moselle,cols-departement-moselle-d57.html,,,False
1513,Col du Salzleckkopf,,441.0,48.64724,7.21517,de la Moselle,cols-departement-moselle-d57.html,,,False
1514,Col de Halmoze,,427.0,48.57921,7.08082,de la Moselle,cols-departement-moselle-d57.html,,,False
1515,Col de St Léon,,412.0,48.63915,7.14712,de la Moselle,cols-departement-moselle-d57.html,,,False
1516,Col du Lamperstein,,395.0,48.58235,7.07512,de la Moselle,cols-departement-moselle-d57.html,,,False
1517,Col du Schimberg,,380.0,49.04856,7.40191,de la Moselle,cols-departement-moselle-d57.html,,,False
1518,Col du Widerschall,,370.0,49.01646,7.44897,de la Moselle,cols-departement-moselle-d57.html,,,False
1519,Windhals,,367.0,49.06513,7.55014,de la Moselle,cols-departement-moselle-d57.html,,,False
1520,Col Finsterbach,,355.0,49.00547,7.3533,de la Moselle,cols-departement-moselle-d57.html,,,False
1521,Col de la Kundschaft,Col du Kammbühl,340.0,48.96169,7.46424,de la Moselle,cols-departement-moselle-d57.html,,,False
1522,Col de Steige,,335.0,48.94124,7.52913,de la Moselle,cols-departement-moselle-d57.html,,,False
1523,Col de Saverne,,325.0,48.72725,7.15824,de la Moselle,cols-departement-moselle-d57.html,,,False
1524,Col Weissekreiz,,317.0,48.96423,7.34428,de la Moselle,cols-departement-moselle-d57.html,,,False
1525,Col de Lessy,,306.0,49.12555,6.11574,de la Moselle,cols-departement-moselle-d57.html,,,False
1526,Col des Francais,,277.0,48.69741,6.85671,de la Moselle,cols-departement-moselle-d57.html,,,False
1527,Col des Pasquelins,,674.0,47.03936,4.0561,de la Nièvre,cols-departement-nievre-d58.html,,,False
1528,Col de Montvigne,,361.0,47.33691,3.76515,de la Nièvre,cols-departement-nievre-d58.html,,,False
1529,Col du Long Buisson,,145.0,50.28087,3.79819,du Nord,cols-departement-nord-d59.html,,,False
1530,Col de Berthen en Flandre,,109.0,50.78779,2.67375,du Nord,cols-departement-nord-d59.html,,,False
1531,Col de Berjou,,226.0,48.85318,-0.474,de l' Orne,cols-departement-orne-d61.html,,,False
1532,Col des Quatre vents,,159.0,50.73843,1.87885,du Pas-de-Calais,cols-departement-pas-de-calais-d62.html,,,False
1533,Col des Six Chemins,Col des Cinq Chemins,136.0,50.28996,2.11906,du Pas-de-Calais,cols-departement-pas-de-calais-d62.html,,,False
1534,Col Haut,,108.0,50.74988,1.92169,du Pas-de-Calais,cols-departement-pas-de-calais-d62.html,,,False
1535,Col de la Croix Saint Robert,,1451.0,45.56402,2.83681,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Croix Saint Robert.htm,,True
1536,Col de la Croix Morand,Col de Diane,1401.0,45.59667,2.85152,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Croix Morand.htm,,True
1537,Col de la Geneste,,1372.0,45.49762,2.82258,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Geneste.htm,,True
1538,Col des Supeyres,,1365.0,45.59251,3.84583,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col des Supeyres.htm,,True
1539,Col de Vestizoux,,1317.0,45.36652,2.99646,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1540,Col de la Vazeze,,1295.0,45.29611,2.99607,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1541,Col de Chamaroux,,1291.0,45.3399,2.94278,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1542,Col de Guéry,,1268.0,45.62072,2.82066,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de Guéry.htm,,True
1543,Col de Chansert,,1236.0,45.64455,3.77875,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de Chansert.htm,,True
1544,Col de la Volpilière,,1227.0,45.40099,2.97313,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1545,Col des Pradeaux,,1196.0,45.52608,3.84567,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col des Pradeaux.htm,,True
1546,Col de Chougoirand,,1165.0,45.50813,3.8522,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1547,Col de la Chaumoune,,1155.0,45.41996,2.89549,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1548,Col de la Soeur,,1149.0,45.56481,2.70867,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Soeur.htm,,True
1549,Col de la Pierre Plantée,,1129.0,45.38078,3.05875,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1550,Col de Vendeix,,1107.0,45.56846,2.75824,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1551,Col de la Faye,Col de Dansadoux,1093.0,45.4233,3.85144,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col des Dansadoux.htm,,True
1552,Col de Ceyssat,,1078.0,45.76389,2.95563,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de Ceyssat.htm,,True
1553,Col de la Dételée,,1076.0,45.46288,3.53391,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1554,Col de Chire Blanc,,1065.0,45.39266,3.06891,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1555,Col de Pra Mort,,1065.0,45.39569,3.85579,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1556,Col de la Moréno,,1062.0,45.7415,2.94897,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Moréno.htm,,True
1557,Col de Balance,,1055.0,45.53931,3.61297,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1558,Col de Chemintrand,,1028.0,45.45817,3.84457,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de Chemintrand.htm,,True
1559,Col de la Chabanne,,1025.0,45.66116,2.75817,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1560,Col de Toutée,,996.0,45.5975,3.58248,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1561,Col des Goules,,995.0,45.8059,2.97776,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col des Goules.htm,,True
1562,Col des Fourches,,972.0,45.56784,3.63591,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1563,Col de la Ventouse,,964.0,45.68222,2.96669,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Ventouse.htm,,True
1564,Col du Pertuis,,948.0,45.80695,3.66657,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col du Pertuis.htm,,True
1565,Col de la Feuille,,880.0,45.5309,2.98194,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1566,Col de la Nugère,,860.0,45.85668,2.9805,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Nugère.htm,,True
1567,Col des Sagnes,,798.0,45.85171,3.70322,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col des Sagnes.htm,,True
1568,Col de St Pierre,,743.0,45.79882,2.84292,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1569,Col du Frissonet,,701.0,45.83656,3.63652,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1570,Col des Goules,,698.0,45.7168,3.10585,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1571,Col de la Croix des Gardes,,654.0,45.61649,3.27017,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col de la Croix des Gardes.htm,,True
1572,Col de Potey,,583.0,45.68197,3.28395,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1573,Col du Chevalard,,551.0,45.81204,3.08698,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,https://www.cols-cyclisme.com/recherche/Col du Bancillon / Col du Chevalard.htm,,True
1574,Le Col,,534.0,45.89755,2.71777,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1575,Col de Jallat,,499.0,45.75858,3.26633,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1576,Le Pas,,373.0,45.97042,3.5175,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1577,Tracol,,364.0,45.84136,3.10564,du Puy-de-Dôme,cols-departement-puy-de-dome-d63.html,,,False
1578,Col du Pourtalet,Portalet d'Anéou,1794.0,42.806,-0.41828,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col du Pourtalet.htm,,True
1579,Col de la Pierre St Martin,Col de la Peyre,1765.0,42.96938,-0.7672,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col de la Pierre Saint Martin.htm,,True
1580,Col d'Aubisque,,1709.0,42.97648,-0.33972,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col d'Aubisque.htm,,True
1581,Pas d'Arlas,Col de Balen,1698.0,42.9737,-0.75827,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1582,Col de Marande,,1690.0,42.96569,-0.77144,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1583,Pas de Massare,,1655.0,42.98076,-0.75283,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1584,Col du Somport,Port d'Urdos,1632.0,42.7957,-0.52547,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col du Somport.htm,,True
1585,Col de Couma Longa,,1605.0,42.96092,-0.79382,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1586,Col de Arra Sarguia,,1590.0,42.96016,-0.79706,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1587,Erraizeko Lepoua,,1578.0,42.9514,-0.81046,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1588,Port de Larrau,Uthurzehetako Lepoua,1573.0,42.97386,-0.9924,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Port de Larrau.htm,,True
1589,Col de Labareille,Pas Boudère,1571.0,42.97171,-0.34681,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1590,Col Sensibile,,1547.0,43.02045,-1.04934,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1591,Col de Soudet,,1540.0,42.98614,-0.75438,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col de Soudet.htm,,True
1592,Chardéca-co-Léphoua,Chardoca Lepoua,1535.0,43.025,-1.05158,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1593,Leherra Murkhuillako Lepoua,,1528.0,43.01109,-1.04941,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Leherra Murkhuillako Lepoua.htm,,True
1594,Col Ilharre Murru,,1465.0,43.02683,-1.04394,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1595,Pas de Lamayo,,1450.0,42.98648,-0.74283,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1596,Col de la Hourcere,"Murkhuillako Lepoua, Izarbe Lepoa",1445.0,43.01533,-0.7914,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col d'issarbe.htm,,True
1597,Pas de Guillers,,1436.0,42.99037,-0.73802,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1598,Col de Lataillade,,1425.0,43.01666,-0.77585,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1599,Col Mehatze,,1383.0,43.02831,-1.03554,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1600,Col d'Erroymendi,,1362.0,42.99754,-0.98603,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1601,Col de Labays,,1351.0,43.00351,-0.7312,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col de Labays.htm,,True
1602,Col de Seyguet,,1333.0,43.01152,-0.76224,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1603,Col Bagargiak,"Col d'Iraty, Col Bagargui",1327.0,43.0381,-1.02683,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col Bagargui.htm,,True
1604,Col de Ste Gracie,,1325.0,43.00801,-0.7602,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1605,Col Heguichouria,,1319.0,43.03671,-1.03478,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1606,Col d'Oraate,,1303.0,43.02714,-1.10895,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1607,Col d'Orgambidesca,,1284.0,43.03525,-1.0229,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,,,False
1608,Col d'Arnosteguy,,1236.0,43.04258,-1.24758,des Pyrénées-Atlantiques,cols-departement-pyrenees-atlantiques-d64.html,https://www.cols-cyclisme.com/recherche/Col d'Arnosteguy.htm,,True
